1,3.203665584,0.496714153,0.35778736
1,0.662057701,-0.138264301,0.560784526
0,1.215421338,0.647688538,1.083051243
0,1.062179281,1.523029856,1.053802052
0,2.161785198,-0.234153375,-1.377669368
0,1.473973568,-0.234136957,-0.93782504
1,2.67325565,1.579212816,0.515035267
0,-0.567086884,0.767434729,0.513785951
1,2.148178161,-0.469474386,0.515047686
0,-0.823419668,0.542560044,3.852731491
1,1.762807276,-0.463417693,0.570890511
1,2.798001141,-0.465729754,1.13556564
0,2.070534733,0.241962272,0.954001763
0,0.494876451,-1.913280245,0.651391251
0,-0.895735386,-1.724917833,-0.315269245
0,0.71887554,-0.562287529,0.75896922
0,1.798812056,-1.01283112,-0.772825215
1,2.140182851,0.314247333,-0.236818607
0,0.409475682,-0.908024076,-0.485363548
0,0.281559901,-1.412303701,0.081874139
0,-0.477421387,1.465648769,2.314658567
1,3.573463123,-0.2257763,-1.867265193
1,2.31540303,0.067528205,0.68626019
0,1.152652557,-1.424748186,-1.612715871
0,-0.259891935,-0.544382725,-0.471931866
0,-0.104718246,0.11092259,1.088950597
0,1.047986666,-1.150993577,0.064280019
1,2.524597043,0.375698018,-1.077744778
1,4.40782362,-0.60063869,-0.715303709
0,-0.046940528,-0.29169375,0.679597749
1,2.909228647,-0.601706612,-0.730366632
1,3.822765636,1.852278185,0.21645859
0,-0.812058369,-0.013497225,0.04557184
0,-1.204990078,-1.057710929,-0.651600348
1,0.697011283,0.822544912,2.143944089
0,1.44777805,-1.22084365,0.633919022
1,2.406616332,0.208863595,-2.025142587
1,4.714843042,-1.959670124,0.186454315
0,-0.07275735,-1.328186049,-0.661786465
1,2.603751197,0.196861236,0.852433335
0,2.441411817,0.73846658,-0.792520738
1,4.698000345,0.171368281,-0.114736441
0,2.506321024,-0.115648282,0.504987279
0,1.509898924,-0.301103696,0.865755194
0,1.637511616,-1.47852199,-1.200296407
0,1.137791997,-0.719844208,-0.334501236
1,3.426141179,-0.460638771,-0.474945311
1,2.361039873,1.057122226,-0.653329233
0,-0.599783851,0.34361829,1.76545424
1,2.144796616,-1.763040155,0.404981711
0,0.74172236,0.324083969,-1.260883954
1,1.818372611,-0.38508228,0.917861947
0,0.757987736,-0.676922,2.122156197
1,3.423527593,0.611676289,1.032465261
1,3.054650406,1.030999522,-1.519369966
1,4.359618889,0.931280119,-0.484234073
0,-1.006929044,-0.839217523,1.266911149
0,0.545188807,-0.309212376,-0.707669466
1,1.857297508,0.331263431,0.443819428
1,0.766666791,0.975545127,0.774634053
1,2.673737652,-0.479174238,-0.926930472
0,0.473516841,-0.185658977,-0.059525356
0,2.477297203,-1.106334974,-3.24126734
1,3.261007871,-1.196206624,-1.024387641
0,-0.189998351,0.812525822,-0.252568151
1,4.820314433,1.356240029,-1.247783182
0,1.3988952,-0.072010122,1.632411304
1,3.543666728,1.003532898,-1.430141378
1,2.574058556,0.361636025,-0.440044487
0,-0.534372662,-0.645119755,0.130740577
1,1.923436295,0.361395606,1.441273289
1,4.066018482,1.538036566,-1.435862151
0,2.167181958,-0.035826039,1.163163752
1,4.429429796,1.564643656,0.010233061
0,-0.208339718,-2.619745104,-0.981508651
1,1.563336069,0.821902504,0.462103474
1,2.727061303,0.087047068,0.199059696
0,-1.053142041,-0.29900735,-0.600216877
0,0.94750482,0.091760777,0.069802085
0,0.116414594,-1.987568915,-0.385313597
0,0.069928105,-0.219671888,0.113517345
1,0.920930775,0.357112572,0.662130675
1,3.032259903,1.477894045,1.586016816
0,0.279916637,-0.518270218,-1.237815499
0,-1.116165336,-0.808493603,2.133033375
1,0.039933826,-0.501757044,-1.9520878
1,2.804159973,0.915402118,-0.151785095
0,2.302905719,0.32875111,0.588317206
1,4.070537321,-0.529760204,0.280991868
1,2.396176872,0.513267433,-0.62269952
1,2.097688472,0.097077549,-0.20812225
1,3.3557531,0.968644991,-0.493000935
0,-0.37470848,-0.702053094,-0.589364757
1,2.601815672,-0.327662147,0.849602097
1,3.186627662,-0.392108153,0.357015486
1,3.693975224,-1.463514948,-0.692909595
1,2.329466447,0.296120277,0.899599875
1,2.393161505,0.261055272,0.307299521
1,1.506557663,0.005113457,0.812862119
0,-0.447020177,-0.234587133,0.629628842
0,0.293366495,-1.415370742,-0.828995011
1,3.046886624,-0.420645323,-0.56018104
0,1.236705368,-0.342714517,0.747293605
1,1.4589908,-0.802277269,0.610370265
0,2.082647645,-0.161285712,-0.020901594
0,0.410937061,0.404050857,0.117327383
0,0.679826279,1.886185901,1.277664896
0,0.052495219,0.174577813,-0.591571389
1,0.100996659,0.257550391,0.547097381
0,1.545142088,-0.074445916,-0.202192652
0,0.975955959,-1.918771215,-0.217681203
0,0.019145526,-0.026513875,1.098776852
0,0.461052718,0.06023021,0.825416349
0,1.395367847,2.463242112,0.813509636
0,-1.341388668,-0.192360965,1.305478807
0,0.155838677,0.301547342,0.021003842
