1,-0.222089331,2.434802805,2.715734241
0,1.969368205,5.414064719,2.394361901
1,-0.631402556,8.169425842,4.185094895
0,1.030248633,1.984176609,-0.686715343
1,-0.755971836,3.320481985,3.623884993
0,1.360386757,4.463214948,0.38316819
0,0.783471486,5.572812424,0.499095816
1,-0.940642013,2.880907429,0.307729168
0,1.379864215,-1.66606058,-0.170385765
1,0.928931743,6.718378988,1.18717641
1,-0.604907338,5.521012239,2.828058815
0,1.428604205,0.514104939,1.0710805
0,1.519341498,2.784862416,-2.074486351
1,0.642301182,7.136364859,1.977965136
1,-1.694255923,6.895592837,3.121861505
1,1.006605764,5.877280045,1.813321038
1,-0.569725829,3.647775132,2.729063645
1,-0.35784184,4.165974838,2.351165468
0,3.637637718,3.73814839,0.341660232
1,0.301872985,6.256479567,1.728685022
1,-0.389401528,2.248315187,0.783419196
0,-1.220733796,2.38840069,-1.121530147
0,2.389762374,6.020549174,0.709352514
0,-0.345447906,3.911277089,0.019458256
0,-0.003439845,6.756934711,-0.138512245
1,-0.331969276,2.656975586,1.576109958
0,2.416068195,3.890443279,-0.305188845
0,1.77038907,2.15517403,1.046911794
0,0.841886317,4.014725363,-0.335244082
1,0.270775977,1.042906126,0.658935287
1,-0.60047774,3.024733158,2.743651776
0,1.067234451,1.12749227,-0.204876664
0,1.073324459,5.387846466,0.031395866
1,0.968769582,5.43317868,3.607578306
1,0.939482338,0.539474539,1.979439443
0,1.493976648,6.667771491,0.289183673
0,0.637652412,8.994830253,-1.178923491
0,1.741611487,4.092012773,-0.219669452
0,0.906596411,2.71777148,0.609526045
1,-1.08191437,9.648661182,0.444626266
1,-0.407673665,1.362063003,2.200845093
0,1.084357268,4.040212934,0.100791073
1,0.910202903,4.359244545,2.041287456
0,0.816471496,6.690295241,1.037158899
1,-1.209203386,4.71947795,2.334438515
1,0.056695532,3.002732208,3.478071898
0,1.089368378,2.097631259,-0.993589516
0,1.185141053,3.31635636,0.135924567
1,0.918453046,1.986145278,2.084466786
0,2.018433941,4.09565064,-1.069254494
0,0.405042734,2.87160764,0.956295002
1,-0.617203356,1.011924413,4.324673306
1,-1.040198896,6.510291577,1.982993926
0,1.697917571,3.004654953,0.505021088
1,1.44479821,1.46372639,2.084518476
0,0.684104595,3.663481731,-0.71358467
1,-0.241559932,4.136743132,0.179239722
1,1.409908451,0.507066549,1.294226517
1,0.505528458,4.663295334,0.608041619
0,1.433800951,1.905684863,1.704102078
1,-1.190916539,7.422057618,1.884890306
1,0.678723284,5.047921024,1.654080671
0,0.070449793,3.20020002,0.889153825
0,-0.146177676,2.509664459,-1.121751103
0,0.652562231,3.790064585,-0.766864038
